time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-03-25T13:14:32.000Z,27.4,55.77,32,4.4,mb,92,174.2,,,us,usp000ecx6,2014-11-07T01:28:35.408Z,"southern Iran",earthquake,,,,29,reviewed,teh,us
2006-03-25T12:55:38.000Z,27.3,55.88,18,4.4,mb,62,149.4,,,us,usp000ecx4,2014-11-07T01:28:35.400Z,"southern Iran",earthquake,,,,27,reviewed,teh,us
2006-03-25T12:13:42.550Z,27.443,55.509,10,4.9,mwc,149,98.6,,0.97,us,usp000ecx1,2016-11-10T01:19:22.996Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2006-03-25T12:12:38.530Z,26.517,55.979,10,3.9,mb,12,272,,1.38,us,usp000ecx0,2014-11-07T01:28:35.364Z,"southern Iran",earthquake,,,,5,reviewed,us,us
2006-03-25T11:57:34.300Z,27.47,56.48,15.7,4,mb,24,207.3,,,us,usp000ecwy,2014-11-07T01:28:35.359Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2006-03-25T11:50:08.900Z,27.67,56.02,14.1,3.7,ml,8,130.1,,,us,usp000ecwx,2014-11-07T01:28:35.358Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-25T11:16:22.200Z,27.63,55.87,14.1,4.5,mb,73,84.5,,,us,usp000ecwv,2014-11-07T01:28:35.344Z,"southern Iran",earthquake,,,,20,reviewed,thr,us
2006-03-25T11:02:57.000Z,27.54,55.81,15,5,mwc,194,95.7,,,us,usp000ecwt,2016-11-10T01:19:22.412Z,"southern Iran",earthquake,,,,,reviewed,thr,hrv
2006-03-25T10:48:05.400Z,27.52,55.72,14.2,3.5,ml,17,181.5,,,us,usp000ecws,2014-11-07T01:28:35.291Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-25T10:37:00.800Z,27.65,55.94,17.7,4.6,mb,75,79.5,,,us,usp000ecwp,2014-11-07T01:28:35.275Z,"southern Iran",earthquake,,,,24,reviewed,thr,us
2006-03-25T10:22:55.500Z,27.63,55.86,14.1,4.8,mb,158,61.7,,,us,usp000ecwm,2014-11-07T01:28:35.259Z,"southern Iran",earthquake,,,,79,reviewed,thr,us
2006-03-25T10:09:43.200Z,27.64,56.24,14.2,3.7,ml,28,145.7,,,us,usp000ecwg,2014-11-07T01:28:35.175Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-25T10:00:36.600Z,27.47,55.8,15,5.2,mwc,354,55,,,us,usp000ecwf,2016-11-10T01:19:21.260Z,"southern Iran",earthquake,,,,,reviewed,thr,hrv
2006-03-25T09:55:12.380Z,27.541,55.78,10,5.5,mwb,387,55,,1.21,us,usp000ecwe,2017-04-13T22:19:57.005Z,"southern Iran",earthquake,,,,,reviewed,us,us
2006-03-25T09:53:01.580Z,27.522,55.637,10,4.5,mb,57,178,,0.79,us,usp000ecwd,2014-11-07T01:28:35.115Z,"southern Iran",earthquake,,,,25,reviewed,us,us
2006-03-25T08:56:21.680Z,27.378,55.45,10,4.9,mb,154,86.8,,1.05,us,usp000ecw8,2014-11-07T01:28:35.085Z,"southern Iran",earthquake,,,,90,reviewed,us,us
2006-03-25T08:20:21.600Z,27.53,55.87,15,3.8,ml,18,171.2,,,us,usp000ecw7,2014-11-07T01:28:35.082Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-25T08:03:02.700Z,27.61,55.93,14.1,3.2,ml,8,150.8,,,us,usp000ecw6,2014-11-07T01:28:35.080Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-25T07:42:46.600Z,27.62,55.91,14.1,4.1,mb,22,151.7,,,us,usp000ecw5,2014-11-07T01:28:35.077Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2006-03-25T07:28:57.650Z,27.574,55.685,18,5.9,mwc,503,34.1,,1.12,us,usp000ecw4,2017-04-13T22:19:56.520Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2006-03-24T01:42:50.100Z,28.2,56.79,18,3,ml,14,147.5,,,us,usp000ectf,2014-11-07T01:28:34.686Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-20T07:47:46.700Z,32.31,55.84,16,4,mb,30,108.4,,,us,usp000echm,2014-11-07T01:28:33.579Z,"central Iran",earthquake,,,,5,reviewed,teh,us
2006-03-11T21:33:39.500Z,28.155,56.831,15,4.9,mb,128,94.1,,,us,usp000ebz5,2014-11-07T01:28:30.867Z,"southern Iran",earthquake,,,,79,reviewed,thr,us
2006-03-11T21:10:12.900Z,27.18,57.18,41.4,3.7,mb,11,232.2,,,us,usp000ebz4,2014-11-07T01:28:30.865Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2006-03-10T09:41:47.400Z,28.17,56.8,14.1,4.5,mb,45,102.9,,,us,usp000ebvk,2014-11-07T01:28:30.426Z,"southern Iran",earthquake,,,,22,reviewed,thr,us
2006-03-08T12:30:58.440Z,28.066,56.811,21.7,4.6,mb,89,126.4,,1.01,us,usp000ebp1,2014-11-07T01:28:29.533Z,"southern Iran",earthquake,,,,45,reviewed,us,us
2006-03-07T04:36:58.500Z,28.065,56.694,10,3.1,mblg,13,246.4,,,us,usp000ebkh,2014-11-07T01:28:29.137Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2006-03-07T02:19:02.900Z,30.748,56.841,16.7,4.3,mblg,20,169,,,us,usp000ebkd,2014-11-07T01:28:29.129Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2006-03-06T03:09:44.800Z,28.18,56.79,27.1,3.8,ml,26,148.5,,,us,usp000ebh8,2014-11-07T01:28:28.899Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-05T19:22:40.500Z,28.24,56.91,14,3.1,ml,9,178,,,us,usp000ebgd,2014-11-07T01:28:28.825Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-02T13:37:07.900Z,28.23,56.82,14.2,3.4,ml,16,147.5,,,us,usp000eb65,2014-11-07T01:28:26.713Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-02T12:16:43.400Z,28.21,56.76,15.5,4.3,mb,49,145.6,,,us,usp000eb5z,2014-11-07T01:28:26.603Z,"southern Iran",earthquake,,,,15,reviewed,thr,us
2006-03-01T17:15:45.900Z,28.16,56.74,14,3.7,ml,19,146.9,,,us,usp000eb45,2014-11-07T01:28:25.616Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-01T14:24:08.600Z,28.29,56.67,25,3.3,ml,9,137.7,,,us,usp000eb3s,2014-11-07T01:28:25.464Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-01T02:32:35.200Z,28.15,56.99,18,3.8,ml,37,188.6,,,us,usp000eb2s,2014-11-07T01:28:24.785Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-01T00:57:21.300Z,27.875,55.593,0,3,mblg,13,246.5,,,us,usp000eb2n,2014-11-07T01:28:24.677Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2006-02-28T21:39:57.800Z,28.24,56.78,25.2,4,mb,35,145.2,,,us,usp000eb2b,2014-11-07T01:28:22.971Z,"southern Iran",earthquake,,,,11,reviewed,thr,us
2006-02-28T20:01:41.000Z,28.27,56.68,15,4.5,mb,63,209.6,,,us,usp000eb26,2014-11-07T01:28:22.950Z,"southern Iran",earthquake,,,,44,reviewed,teh,us
2006-02-28T19:29:20.000Z,28.102,56.754,20.8,3.8,mblg,18,236.9,,,us,usp000eb22,2014-11-07T01:28:22.942Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2006-02-28T17:30:37.700Z,28.16,57.11,17,3.4,ml,9,163,,,us,usp000eb1w,2014-11-07T01:28:22.930Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-02-28T10:40:15.400Z,28.059,57.046,22.1,3.6,ml,10,211.9,,,us,usp000eb1h,2014-11-07T01:28:22.895Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2006-02-28T08:40:21.870Z,27.996,56.851,19.2,4.9,mb,115,94.2,,1.08,us,usp000eb1d,2014-11-07T01:28:22.880Z,"southern Iran",earthquake,,,,59,reviewed,us,us
2006-02-28T08:02:11.600Z,28.12,56.79,28.4,4.1,mb,38,151.5,,,us,usp000eb1a,2014-11-07T01:28:22.870Z,"southern Iran",earthquake,,,,13,reviewed,thr,us
2006-02-28T07:31:02.650Z,28.12,56.865,18,6,mwb,480,33.4,,1.26,us,usp000eb19,2017-04-26T18:05:25.722Z,"southern Iran",earthquake,,,,,reviewed,us,us
2006-02-27T08:02:11.900Z,26.76,55.8,14.1,4.2,mb,33,227.8,,,us,usp000eazb,2014-11-07T01:28:22.619Z,"southern Iran",earthquake,,,,6,reviewed,thr,us
2006-02-26T12:24:28.870Z,28.134,55.264,56,4.7,mb,110,93.5,,0.79,us,usp000eawy,2014-11-07T01:28:22.136Z,"southern Iran",earthquake,,4.7,,37,reviewed,us,us
2006-02-21T08:25:17.200Z,27.35,55.78,14.1,3.1,ml,10,209.4,,,us,usp000eah0,2014-11-07T01:28:20.718Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-02-21T08:09:23.100Z,27.36,55.78,15,4,mb,24,207.6,,,us,usp000eagw,2014-11-07T01:28:20.710Z,"southern Iran",earthquake,,,,8,reviewed,thr,us
2006-02-21T05:37:31.680Z,27.463,55.788,22.6,4.7,mb,54,178.3,,1.28,us,usp000eagp,2014-11-07T01:28:20.668Z,"southern Iran",earthquake,,10.9,,17,reviewed,us,us
2006-02-20T21:23:02.920Z,27.61,55.477,10,3.4,mblg,14,99.5,,1.07,us,usp000eafr,2014-11-07T01:28:20.531Z,"southern Iran",earthquake,,,,,reviewed,us,teh
2006-02-18T11:03:31.500Z,30.75,55.89,14.1,4.7,mb,91,40.4,,,us,usp000ea9u,2014-11-07T01:28:19.891Z,"central Iran",earthquake,,,,39,reviewed,thr,us
2006-02-16T22:52:55.000Z,27.64,56.07,14.2,3.7,mblg,12,128.6,,,us,usp000ea6m,2014-11-07T01:28:18.941Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2006-02-06T23:31:57.200Z,29.163,58.403,10,4.1,mb,62,130.1,,1.15,us,usp000e9p0,2014-11-07T01:28:17.075Z,"southeastern Iran",earthquake,,,,13,reviewed,us,us
2006-02-06T21:14:07.900Z,26.93,55.95,12,3.2,mblg,9,258.5,,,us,usp000e9np,2014-11-07T01:28:17.055Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2006-02-06T19:58:18.600Z,29.296,58.433,14.2,4.1,ml,15,113,,,us,usp000e9nh,2014-11-07T01:28:17.040Z,"southeastern Iran",earthquake,,,,,reviewed,thr,thr
2006-02-01T12:17:54.800Z,26.755,55.856,9.4,4,mb,19,245.9,,,us,usp000e98r,2014-11-07T01:28:13.392Z,"southern Iran",earthquake,,,,3,reviewed,thr,us
2006-01-24T16:07:34.000Z,26.68,55.79,18,3.5,mblg,12,262.8,,,us,usp000e8t2,2014-11-07T01:28:09.288Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2006-01-12T21:32:32.700Z,26.886,55.903,7.4,4.4,mb,56,97.5,,,us,usp000e845,2014-11-07T01:28:05.993Z,"southern Iran",earthquake,,,,15,reviewed,thr,us
2005-12-30T16:30:52.400Z,27.48,55.93,14.1,3.3,ml,15,177.3,,,us,usp000e77x,2014-11-07T01:27:58.314Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2005-12-27T21:53:14.900Z,28.123,56.068,14.2,4.8,mwc,260,40.5,,,us,usp000e727,2016-11-10T01:16:16.906Z,"southern Iran",earthquake,,,,,reviewed,thr,hrv
2005-12-27T16:13:52.000Z,29.93,57.79,10,4.1,ml,16,218.3,,,us,usp000e71e,2014-11-07T01:27:57.564Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2005-12-27T11:01:12.200Z,30.93,56.72,10,4.1,ml,17,191.4,,,us,usp000e712,2014-11-07T01:27:57.543Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2005-12-27T08:37:18.000Z,33.53,59.91,17,4,mb,31,128.4,,,us,usp000e70r,2014-11-07T01:27:57.463Z,"eastern Iran",earthquake,,,,4,reviewed,teh,us
2005-12-11T14:24:36.760Z,28.198,56.946,35,4.8,mb,84,102.9,,1.05,us,usp000e5ze,2014-11-07T01:27:52.823Z,"southern Iran",earthquake,,,,34,reviewed,us,us
2005-12-06T12:02:01.090Z,26.995,55.779,35,4.2,mb,15,261.3,,0.96,us,usp000e5na,2014-11-07T01:27:51.293Z,"southern Iran",earthquake,,,,3,reviewed,us,us
2005-12-06T00:22:27.900Z,26.604,55.777,10,4.3,mb,31,99.4,,1.17,us,usp000e5m4,2014-11-07T01:27:51.154Z,"southern Iran",earthquake,,,,10,reviewed,us,us
2005-12-01T21:58:41.000Z,27.72,56.09,18,3.9,mb,15,115.1,,,us,usp000e5am,2014-11-07T01:27:48.652Z,"southern Iran",earthquake,,,,3,reviewed,thr,us
2005-12-01T17:29:28.600Z,26.64,55.69,10,4.6,mb,93,103,,,us,usp000e5a7,2014-11-07T01:27:48.512Z,"southern Iran",earthquake,,,,31,reviewed,teh,us
2005-12-01T00:34:26.900Z,26.73,55.68,10,4.3,mb,75,102.9,,,us,usp000e58n,2014-11-07T01:27:46.914Z,"southern Iran",earthquake,,,,24,reviewed,teh,us
2005-11-30T15:19:56.350Z,26.717,55.797,10,4.7,mwc,174,99.4,,1.11,us,usp000e57z,2016-11-10T01:15:08.317Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2005-11-28T21:43:50.000Z,26.834,55.823,10,4.5,mb,23,172.8,,0.84,us,usp000e53x,2014-11-07T01:27:44.879Z,"southern Iran",earthquake,,,,8,reviewed,us,us
2005-11-28T17:15:26.100Z,26.952,56.164,10,4.3,mb,11,149.6,,0.96,us,usp000e53k,2014-11-07T01:27:44.852Z,"Strait of Hormuz",earthquake,,,,3,reviewed,us,us
2005-11-28T14:12:47.780Z,26.681,55.828,10,4.1,mb,16,162.4,,1.15,us,usp000e53c,2014-11-07T01:27:44.767Z,"southern Iran",earthquake,,,,4,reviewed,us,us
2005-11-28T14:06:58.270Z,26.793,55.862,10,4.6,mb,55,97.5,,0.91,us,usp000e53b,2014-11-07T01:27:44.763Z,"southern Iran",earthquake,,,,19,reviewed,us,us
2005-11-28T05:40:02.270Z,26.687,55.769,10,4.1,mb,15,199,,1.43,us,usp000e52k,2014-11-07T01:27:44.698Z,"southern Iran",earthquake,,,,3,reviewed,us,us
2005-11-28T02:30:07.210Z,26.74,55.941,10,4.2,mb,16,171.2,,1.05,us,usp000e523,2014-11-07T01:27:44.618Z,"southern Iran",earthquake,,,,3,reviewed,us,us
2005-11-27T23:26:02.800Z,26.663,55.73,10,3.5,ml,10,162.3,,1.12,us,usp000e51q,2014-11-07T01:27:44.569Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2005-11-27T20:47:16.840Z,26.66,55.875,10,4.1,mb,30,162.5,,0.88,us,usp000e51f,2014-11-07T01:27:44.550Z,"southern Iran",earthquake,,,,5,reviewed,us,us
2005-11-27T20:29:26.890Z,26.972,55.806,10,4.1,mb,23,213.3,,1.2,us,usp000e51e,2014-11-07T01:27:44.548Z,"southern Iran",earthquake,,,,9,reviewed,us,us
2005-11-27T16:30:37.570Z,26.842,55.806,10,5.5,mwc,416,45.5,,1.13,us,usp000e513,2017-04-26T18:05:10.195Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2005-11-27T14:50:42.920Z,26.782,55.869,10,4,mb,22,162.4,,0.85,us,usp000e50v,2014-11-07T01:27:44.466Z,"southern Iran",earthquake,,,,9,reviewed,us,us
2005-11-27T13:40:48.370Z,26.906,55.808,10,3.6,ml,14,162.2,,0.74,us,usp000e50p,2014-11-07T01:27:44.449Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2005-11-27T13:05:29.940Z,26.648,55.819,10,4.5,mb,59,162.4,,1.12,us,usp000e50h,2014-11-07T01:27:44.432Z,"southern Iran",earthquake,,,,22,reviewed,us,us
2005-11-27T12:19:39.470Z,26.662,55.852,10,3.8,mb,14,162.5,,0.92,us,usp000e50c,2014-11-07T01:27:44.406Z,"southern Iran",earthquake,,,,4,reviewed,us,us
2005-11-27T12:05:34.930Z,26.609,55.884,10,4.5,mb,125,97.6,,0.89,us,usp000e50b,2014-11-07T01:27:44.397Z,"southern Iran",earthquake,,,,70,reviewed,us,us
2005-11-27T11:13:10.090Z,26.724,55.793,10,5,mwc,354,61.9,,1.03,us,usp000e508,2016-11-10T01:15:01.225Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2005-11-27T11:07:28.320Z,26.822,55.611,10,3.8,mb,12,162.1,,0.92,us,usp000e507,2014-11-07T01:27:44.366Z,"southern Iran",earthquake,,,,2,reviewed,us,us
2005-11-27T10:53:11.900Z,26.67,55.808,10,4.2,mb,47,97.6,,1.25,us,usp000e504,2014-11-07T01:27:44.356Z,"southern Iran",earthquake,,,,13,reviewed,us,us
2005-11-27T10:48:03.340Z,26.871,55.777,10,4.1,mb,12,170.8,,0.95,us,usp000e502,2014-11-07T01:27:44.339Z,"southern Iran",earthquake,,,,1,reviewed,us,us
2005-11-27T10:22:19.190Z,26.774,55.858,10,5.9,mwc,637,25,,1.06,us,usp000e501,2017-10-16T22:25:08.447Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2005-11-20T16:11:09.200Z,30.86,56.74,10,4.1,ml,27,217.3,,,us,usp000e4jx,2014-11-07T01:27:41.601Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2005-11-13T21:32:47.800Z,32.64,57.49,10,4.5,ml,17,208.3,,,us,usp000e445,2014-11-07T01:27:39.208Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2005-10-13T20:35:51.340Z,30.046,56.705,10,4.2,mb,33,78.7,,1.04,us,usp000e1rt,2014-11-07T01:27:23.178Z,"central Iran",earthquake,,,,3,reviewed,us,us
2005-10-05T13:39:28.900Z,27.62,56.62,14.4,3.8,mb,19,152.2,,,us,usp000e0xc,2014-11-07T01:27:17.513Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2005-10-03T18:39:18.700Z,28.55,56.89,16.5,4.2,mb,22,93,,,us,usp000e0u6,2014-11-07T01:27:16.596Z,"southern Iran",earthquake,,,,3,reviewed,thr,us
2005-09-19T06:13:22.800Z,28.303,55.241,18,4,mb,31,73.7,,,us,usp000dzqm,2014-11-07T01:27:05.848Z,"southern Iran",earthquake,,,,6,reviewed,thr,us
2005-09-05T14:12:36.510Z,28.398,58.319,61.9,4,mb,41,102,,1.36,us,usp000dytv,2014-11-07T01:27:00.715Z,"southeastern Iran",earthquake,,8.2,,6,reviewed,us,us
2005-09-05T05:00:20.780Z,30.985,56.613,35,4,mb,27,128.1,,1.15,us,usp000dyt0,2014-11-07T01:27:00.590Z,"central Iran",earthquake,,,,4,reviewed,us,us
2005-07-31T11:14:06.900Z,28.42,57.24,14.3,3.7,ml,21,97.6,,,us,usp000dwca,2014-11-07T01:26:37.665Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2005-07-14T13:14:21.800Z,33.05,58.17,10,4.3,mb,25,134.2,,,us,usp000dv6d,2014-11-07T01:26:29.474Z,"eastern Iran",earthquake,,,,5,reviewed,teh,us
2005-07-14T11:35:03.400Z,30.95,56.35,10,4.1,ml,22,206.2,,,us,usp000dv6a,2014-11-07T01:26:29.463Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2005-07-12T08:04:27.000Z,27.26,56.01,14.1,4.6,mb,96,94.8,,,us,usp000dv1y,2014-11-07T01:26:28.796Z,"southern Iran",earthquake,,,,29,reviewed,thr,us
2005-07-03T18:54:43.100Z,27.07,57.95,14.1,4.1,ml,15,234.3,,,us,usp000dueu,2014-11-07T01:26:24.490Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2005-07-03T03:35:40.690Z,28.006,55.951,10,3.6,mb,8,260.9,,1.28,us,usp000dudh,2014-11-07T01:26:24.020Z,"southern Iran",earthquake,,,,3,reviewed,us,us
2005-07-01T21:56:50.400Z,28.38,56.02,14.6,3.7,ml,15,99.7,,,us,usp000dub3,2014-11-07T01:26:21.922Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2005-06-19T04:46:10.510Z,33.135,58.088,42,4.9,mwc,269,93.3,,1,us,usp000dtdt,2016-11-10T01:07:36.715Z,"eastern Iran",earthquake,,4,,,reviewed,us,hrv
2005-06-04T22:39:26.600Z,32.147,57.671,10,4.1,ml,22,210.4,,,us,usp000ds7u,2014-11-07T01:26:06.238Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2005-06-04T18:56:38.900Z,30.811,56.866,10,4,ml,32,141.3,,1.29,us,usp000ds7e,2014-11-07T01:26:06.164Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-05-18T00:18:14.240Z,30.647,56.684,10,4.1,mb,22,182.7,,1.3,us,usp000dr2j,2014-11-07T01:25:55.413Z,"central Iran",earthquake,,,,5,reviewed,us,us
2005-05-17T23:53:13.000Z,30.825,56.573,10,3.6,mblg,24,126.6,,,us,usp000dr2h,2014-11-07T01:25:55.410Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2005-05-14T18:04:55.060Z,30.687,56.862,10,5.2,mwc,386,23.1,,1.01,us,usp000dqtq,2016-11-10T01:06:09.744Z,"central Iran",earthquake,,,,,reviewed,us,hrv
2005-05-13T00:27:49.600Z,26.4,55.02,26.2,4.1,mb,23,170.5,,,us,usp000dqnj,2014-11-07T01:25:52.594Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2005-05-12T22:55:07.050Z,30.544,56.943,6.5,4.6,mb,77,77.1,,1.04,us,usp000dqn8,2014-11-07T01:25:52.524Z,"central Iran",earthquake,,8.4,,33,reviewed,us,us
2005-05-01T19:43:33.300Z,30.766,56.887,20,4.2,mb,66,69,,1.06,us,usp000dpqf,2014-11-07T01:25:46.721Z,"central Iran",earthquake,,,,20,reviewed,us,us
2005-05-01T19:12:09.530Z,30.728,56.893,13.5,4,ml,17,143.8,,0.88,us,usp000dpq8,2014-11-07T01:25:46.663Z,"central Iran",earthquake,,12.7,,,reviewed,us,thr
2005-05-01T18:58:42.530Z,30.704,56.965,30.6,5.1,mwc,305,59.2,,1.08,us,usp000dpq7,2016-11-10T01:05:37.196Z,"central Iran",earthquake,,8.3,,,reviewed,us,hrv
2005-05-01T02:09:59.500Z,28.39,56.21,14.1,4.1,mb,75,71.6,,,us,usp000dpn4,2014-11-07T01:25:44.957Z,"southern Iran",earthquake,,,,22,reviewed,thr,us
2005-04-25T05:02:47.200Z,30.72,56.68,14.1,3.6,mblg,30,65.5,,,us,usp000dp60,2014-11-07T01:25:40.837Z,"central Iran",earthquake,,,,,reviewed,thr,teh
2005-04-23T08:48:54.510Z,27.632,56.74,55,4.5,mb,83,94.2,,0.96,us,usp000dp1p,2014-11-07T01:25:39.732Z,"southern Iran",earthquake,,5.2,,26,reviewed,us,us
2005-04-05T02:14:32.300Z,32.293,56.599,10,4,ml,36,127.7,,,us,usp000dm9f,2014-11-07T01:25:29.412Z,"central Iran",earthquake,,,,,reviewed,teh,thr
2005-03-28T12:33:46.980Z,28.192,55.758,50.7,3.5,mb,21,117.8,,0.9,us,usp000dk7t,2014-11-07T01:25:20.011Z,"southern Iran",earthquake,,7.6,,2,reviewed,us,us
2005-03-26T16:00:07.790Z,27.686,56.705,35,3.7,mb,13,191.5,,0.62,us,usp000dk3w,2014-11-07T01:25:19.614Z,"southern Iran",earthquake,,,,2,reviewed,us,us
2005-03-19T01:29:57.050Z,30.746,56.745,10,3.9,mblg,35,65.5,,1.17,us,usp000djgr,2014-11-07T01:25:16.244Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-03-18T03:52:16.180Z,27.651,56.166,45,4.1,mb,46,236.8,,1.26,us,usp000djej,2014-11-07T01:25:15.951Z,"southern Iran",earthquake,,12.5,,16,reviewed,us,us
2005-03-15T22:49:01.500Z,30.76,56.81,14,4.2,mblg,30,75.7,,,us,usp000dj9u,2014-11-07T01:25:14.793Z,"central Iran",earthquake,,,,,reviewed,thr,teh
2005-03-15T22:43:49.200Z,30.77,56.87,14,4.1,mblg,26,79,,,us,usp000dj9t,2014-11-07T01:25:14.790Z,"central Iran",earthquake,,,,,reviewed,thr,teh
2005-03-15T08:00:34.600Z,30.79,56.87,14,4.2,mblg,27,73.4,,,us,usp000dj8f,2014-11-07T01:25:14.641Z,"central Iran",earthquake,,,,,reviewed,thr,teh
2005-03-06T09:02:52.600Z,30.76,56.77,14.1,4.4,mb,54,61.8,,,us,usp000dhnd,2014-11-07T01:25:11.694Z,"central Iran",earthquake,,,,14,reviewed,thr,us
2005-03-04T03:42:41.000Z,30.79,56.75,14,4.1,mb,39,62.8,,,us,usp000dhft,2014-11-07T01:25:10.611Z,"central Iran",earthquake,,,,2,reviewed,thr,us
2005-03-03T16:52:59.550Z,27.224,56.005,37.1,4.7,mb,126,94,,0.91,us,usp000dhet,2014-11-07T01:25:10.417Z,"southern Iran",earthquake,,,,60,reviewed,us,us
2005-03-03T00:50:04.870Z,30.778,56.976,10,4.6,mb,59,63.6,,1.1,us,usp000dhd5,2014-11-07T01:25:10.017Z,"central Iran",earthquake,,,,23,reviewed,us,us
2005-03-01T16:13:50.300Z,30.907,56.776,8.2,4.4,mb,53,124.1,,,us,usp000dha5,2014-11-07T01:25:08.723Z,"central Iran",earthquake,,,,13,reviewed,teh,us
2005-02-28T03:48:36.490Z,30.836,56.705,41.4,3.8,mb,24,105.7,,0.92,us,usp000dh4z,2014-11-07T01:25:05.104Z,"central Iran",earthquake,,11.6,,5,reviewed,us,us
2005-02-27T13:20:44.770Z,30.769,56.792,10,4,mb,53,95.1,,1.09,us,usp000dh3b,2014-11-07T01:25:04.829Z,"central Iran",earthquake,,,,11,reviewed,us,us
2005-02-27T12:56:46.750Z,30.76,56.837,10,4,mblg,44,95.1,,1.08,us,usp000dh3a,2014-11-07T01:25:04.825Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-02-27T09:05:32.200Z,30.882,56.73,10,3.9,mblg,10,268.1,,,us,usp000dh33,2014-11-07T01:25:04.810Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2005-02-27T06:28:54.320Z,30.86,56.743,10,3.8,mblg,25,127.1,,1.34,us,usp000dh2n,2014-11-07T01:25:04.590Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-02-27T05:36:52.240Z,30.871,56.852,10,3.4,mblg,16,211.2,,1.18,us,usp000dh2g,2014-11-07T01:25:04.582Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-02-26T20:20:16.800Z,32.045,56.322,10,4.3,mb,79,94.5,,,us,usp000dh1h,2014-11-07T01:25:04.251Z,"central Iran",earthquake,,,,13,reviewed,teh,us
2005-02-26T09:09:54.970Z,30.678,56.893,10,4.1,mblg,25,95.2,,1.42,us,usp000dh03,2014-11-07T01:25:03.876Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-02-25T19:54:16.640Z,30.755,56.8,10,4.1,mblg,33,121.2,,0.88,us,usp000dgyg,2014-11-07T01:25:03.667Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-02-25T01:12:00.590Z,30.637,56.744,10,4.4,mblg,66,95.1,,1.12,us,usp000dgwq,2014-11-07T01:25:03.422Z,"central Iran",earthquake,,,,,reviewed,us,teh
2005-02-24T23:26:33.120Z,30.838,56.741,10,4.2,mb,38,95.1,,0.88,us,usp000dgwf,2014-11-07T01:25:03.398Z,"central Iran",earthquake,,,,11,reviewed,us,us
